Engine x,Engine y,y coolant wall,Channel width,Rib width,Channel height,Chamber wall thickness,Channel area
-0.06251984924,0.04097719899,0.042018405230437664,0.002172755697328753,0.0031074328301713226,0.003,0.001,6.518267091986259e-06
-0.06207227645,0.04084512745,0.041887756112851726,0.0021628203478333934,0.003100950327346444,0.003,0.001,6.488461043500181e-06
-0.061625324849999996,0.04071096874,0.04175504648269492,0.0021527805159909513,0.003094313375222437,0.003,0.001,6.458341547972854e-06
-0.06117900416,0.0405747258,0.04162027944165651,0.002142638885597607,0.0030875196797728894,0.003,0.001,6.427916656792821e-06
-0.06073332412,0.04043640158,0.04148345814774504,0.0021323981776369813,0.003080566916861237,0.003,0.001,6.397194532910944e-06
-0.06028829442,0.04029599909,0.041344585776580345,0.0021220611470995575,0.003073452730557157,0.003,0.001,6.366183441298673e-06
-0.05984392475,0.0401535214,0.041203665577094616,0.0021116305868630566,0.0030661747362557873,0.003,0.001,6.33489176058917e-06
-0.0594002248,0.040008971600000005,0.041060700849878506,0.0021011093257524483,0.0030587305198966105,0.003,0.001,6.303327977257345e-06
-0.058957204220000003,0.03986235284,0.04091569492334851,0.0020905002264909123,0.0030511176370176026,0.003,0.001,6.271500679472737e-06
-0.05851487266,0.03971366833,0.040768651198317275,0.0020798061886689308,0.003043333615387,0.003,0.001,6.239418566006792e-06
-0.05807323976,0.03956292129,0.04061957312361903,0.0020690301466237586,0.003035375954060839,0.003,0.001,6.207090439871276e-06
-0.05763231513,0.039410114999999996,0.04046846417176495,0.00205817506738081,0.003027242122382331,0.003,0.001,6.17452520214243e-06
-0.05719210837,0.0392552528,0.04031532788374559,0.0020472439535778614,0.0030189295626876934,0.003,0.001,6.141731860733585e-06
-0.05675262907,0.03909833806,0.04016016785736324,0.002036239842271027,0.0030104356900339845,0.003,0.001,6.108719526813081e-06
-0.0563138868,0.03893937419,0.0400029877251312,0.002025165803035153,0.003001757891321441,0.003,0.001,6.075497409105459e-06
-0.05587589111,0.03877836466,0.03984379116840052,0.0020140249386491785,0.00299289352638334,0.003,0.001,6.042074815947536e-06
-0.05543865154,0.038615312969999996,0.03968258192923131,0.00200282038558171,0.002983839928992217,0.003,0.001,6.00846115674513e-06
-0.055002177619999995,0.03845022267,0.03951936378900723,0.0019915553121506273,0.0029745944060128766,0.003,0.001,5.974665936451882e-06
-0.05456647884,0.03828309736,0.03935414057436707,0.001980232918606224,0.00296515423806464,0.003,0.001,5.940698755818671e-06
-0.054131564699999996,0.03811394068,0.039186916180232095,0.001968856438352228,0.0029555166811940183,0.003,0.001,5.9065693150566835e-06
